Algoritmo,Tamano_Matriz,Num_Hilos,Repeticion,Tiempo_usec
mmClasicaOpenMP,1500,4,29,1225011
mmClasicaOpenMP,1500,4,30,1252653
mmClasicaOpenMP,1500,8,1,1209523
mmClasicaOpenMP,1500,8,2,1185008
mmClasicaOpenMP,1500,8,3,1257127
mmClasicaOpenMP,1500,8,4,1210025
mmClasicaOpenMP,1500,8,5,1242153
mmClasicaOpenMP,1500,8,6,1257052
mmClasicaOpenMP,1500,8,7,1265223
mmClasicaOpenMP,1500,8,8,1241180
mmClasicaOpenMP,1500,8,9,1214916
mmClasicaOpenMP,1500,8,10,1201833
mmClasicaOpenMP,1500,8,11,1168729
mmClasicaOpenMP,1500,8,12,1251075
mmClasicaOpenMP,1500,8,13,1189011
mmClasicaOpenMP,1500,8,14,1149950
mmClasicaOpenMP,1500,8,15,1265654
mmClasicaOpenMP,1500,8,16,1212695
mmClasicaOpenMP,1500,8,17,1189933
mmClasicaOpenMP,1500,8,18,1276823
mmClasicaOpenMP,1500,8,19,1210280
mmClasicaOpenMP,1500,8,20,1185736
mmClasicaOpenMP,1500,8,21,1236412
mmClasicaOpenMP,1500,8,22,1265590
mmClasicaOpenMP,1500,8,23,1220429
mmClasicaOpenMP,1500,8,24,1251524
mmClasicaOpenMP,1500,8,25,1252294
mmClasicaOpenMP,1500,8,26,1208066
mmClasicaOpenMP,1500,8,27,1223077
mmClasicaOpenMP,1500,8,28,1230657
mmClasicaOpenMP,1500,8,29,1223842
mmClasicaOpenMP,1500,8,30,1228596
mmClasicaOpenMP,1500,12,1,1218897
mmClasicaOpenMP,1500,12,2,1241463
mmClasicaOpenMP,1500,12,3,1172751
mmClasicaOpenMP,1500,12,4,1208365
mmClasicaOpenMP,1500,12,5,1198387
mmClasicaOpenMP,1500,12,6,1120906
mmClasicaOpenMP,1500,12,7,1220761
mmClasicaOpenMP,1500,12,8,1233341
mmClasicaOpenMP,1500,12,9,1186103
mmClasicaOpenMP,1500,12,10,1249191
mmClasicaOpenMP,1500,12,11,1259369
mmClasicaOpenMP,1500,12,12,1230116
mmClasicaOpenMP,1500,12,13,1197119
mmClasicaOpenMP,1500,12,14,1283037
mmClasicaOpenMP,1500,12,15,1232134
mmClasicaOpenMP,1500,12,16,1257093
mmClasicaOpenMP,1500,12,17,1228768
mmClasicaOpenMP,1500,12,18,1239613
mmClasicaOpenMP,1500,12,19,1254917
mmClasicaOpenMP,1500,12,20,1184655
mmClasicaOpenMP,1500,12,21,1225568
mmClasicaOpenMP,1500,12,22,1216117
mmClasicaOpenMP,1500,12,23,1267902
mmClasicaOpenMP,1500,12,24,1383473
mmClasicaOpenMP,1500,12,25,1221233
mmClasicaOpenMP,1500,12,26,1254629
mmClasicaOpenMP,1500,12,27,1130777
mmClasicaOpenMP,1500,12,28,1193548
mmClasicaOpenMP,1500,12,29,1287277
mmClasicaOpenMP,1500,12,30,1202894
mmClasicaOpenMP,1500,16,1,1307979
mmClasicaOpenMP,1500,16,2,1295928
mmClasicaOpenMP,1500,16,3,1248027
mmClasicaOpenMP,1500,16,4,1220778
mmClasicaOpenMP,1500,16,5,1225326
mmClasicaOpenMP,1500,16,6,1276027
mmClasicaOpenMP,1500,16,7,1143213
mmClasicaOpenMP,1500,16,8,1251258
mmClasicaOpenMP,1500,16,9,1252635
mmClasicaOpenMP,1500,16,10,1304415
mmClasicaOpenMP,1500,16,11,1182144
mmClasicaOpenMP,1500,16,12,1180956
mmClasicaOpenMP,1500,16,13,1187431
mmClasicaOpenMP,1500,16,14,1173150
mmClasicaOpenMP,1500,16,15,1184576
mmClasicaOpenMP,1500,16,16,1222215
mmClasicaOpenMP,1500,16,17,1235437
mmClasicaOpenMP,1500,16,18,1205486
mmClasicaOpenMP,1500,16,19,1205346
mmClasicaOpenMP,1500,16,20,1230018
mmClasicaOpenMP,1500,16,21,1211662
mmClasicaOpenMP,1500,16,22,1255512
mmClasicaOpenMP,1500,16,23,1148080
mmClasicaOpenMP,1500,16,24,1193251
mmClasicaOpenMP,1500,16,25,1137214
mmClasicaOpenMP,1500,16,26,1259541
mmClasicaOpenMP,1500,16,27,1101776
mmClasicaOpenMP,1500,16,28,1014127
mmClasicaOpenMP,1500,16,29,1044716
mmClasicaOpenMP,1500,16,30,1000623
mmFilasOpenMP,100,1,1,744
mmFilasOpenMP,100,1,2,596
mmFilasOpenMP,100,1,3,802
mmFilasOpenMP,100,1,4,912
mmFilasOpenMP,100,1,5,854
mmFilasOpenMP,100,1,6,922
mmFilasOpenMP,100,1,7,608
mmFilasOpenMP,100,1,8,912
mmFilasOpenMP,100,1,9,896
mmFilasOpenMP,100,1,10,1024
mmFilasOpenMP,100,1,11,959
mmFilasOpenMP,100,1,12,1885
mmFilasOpenMP,100,1,13,1474
mmFilasOpenMP,100,1,14,1472
mmFilasOpenMP,100,1,15,1376
mmFilasOpenMP,100,1,16,1369
mmFilasOpenMP,100,1,17,1797
mmFilasOpenMP,100,1,18,1693
mmFilasOpenMP,100,1,19,1655
mmFilasOpenMP,100,1,20,1583
mmFilasOpenMP,100,1,21,1822
mmFilasOpenMP,100,1,22,1758
mmFilasOpenMP,100,1,23,1738
mmFilasOpenMP,100,1,24,1681
mmFilasOpenMP,100,1,25,1850
mmFilasOpenMP,100,1,26,1611
mmFilasOpenMP,100,1,27,1937
mmFilasOpenMP,100,1,28,1644
mmFilasOpenMP,100,1,29,1862
mmFilasOpenMP,100,1,30,1688
mmFilasOpenMP,100,2,1,1269
mmFilasOpenMP,100,2,2,1082
mmFilasOpenMP,100,2,3,1010
mmFilasOpenMP,100,2,4,1015
mmFilasOpenMP,100,2,5,1005
mmFilasOpenMP,100,2,6,1176
mmFilasOpenMP,100,2,7,1003
mmFilasOpenMP,100,2,8,1039
mmFilasOpenMP,100,2,9,4800
mmFilasOpenMP,100,2,10,981
mmFilasOpenMP,100,2,11,973
mmFilasOpenMP,100,2,12,1056
mmFilasOpenMP,100,2,13,1512
mmFilasOpenMP,100,2,14,1051
mmFilasOpenMP,100,2,15,988
mmFilasOpenMP,100,2,16,1146
mmFilasOpenMP,100,2,17,1798
mmFilasOpenMP,100,2,18,1174
mmFilasOpenMP,100,2,19,1012
mmFilasOpenMP,100,2,20,1038
mmFilasOpenMP,100,2,21,989
mmFilasOpenMP,100,2,22,987
mmFilasOpenMP,100,2,23,1008
mmFilasOpenMP,100,2,24,1220
mmFilasOpenMP,100,2,25,1218
mmFilasOpenMP,100,2,26,1335
mmFilasOpenMP,100,2,27,981
mmFilasOpenMP,100,2,28,1078
mmFilasOpenMP,100,2,29,1157
mmFilasOpenMP,100,2,30,970
mmFilasOpenMP,100,4,1,820
mmFilasOpenMP,100,4,2,2487
mmFilasOpenMP,100,4,3,1606
mmFilasOpenMP,100,4,4,715
mmFilasOpenMP,100,4,5,5229
mmFilasOpenMP,100,4,6,3093
mmFilasOpenMP,100,4,7,4172
mmFilasOpenMP,100,4,8,5724
mmFilasOpenMP,100,4,9,747
mmFilasOpenMP,100,4,10,1095
mmFilasOpenMP,100,4,11,5855
mmFilasOpenMP,100,4,12,720
mmFilasOpenMP,100,4,13,795
mmFilasOpenMP,100,4,14,776
mmFilasOpenMP,100,4,15,914
mmFilasOpenMP,100,4,16,793
mmFilasOpenMP,100,4,17,782
mmFilasOpenMP,100,4,18,920
mmFilasOpenMP,100,4,19,949
mmFilasOpenMP,100,4,20,911
mmFilasOpenMP,100,4,21,949
mmFilasOpenMP,100,4,22,1462
mmFilasOpenMP,100,4,23,1955
mmFilasOpenMP,100,4,24,1239
mmFilasOpenMP,100,4,25,931
mmFilasOpenMP,100,4,26,814
mmFilasOpenMP,100,4,27,907
mmFilasOpenMP,100,4,28,1052
mmFilasOpenMP,100,4,29,727
mmFilasOpenMP,100,4,30,770
mmFilasOpenMP,100,8,1,1307
mmFilasOpenMP,100,8,2,2426
mmFilasOpenMP,100,8,3,1712
mmFilasOpenMP,100,8,4,1499
mmFilasOpenMP,100,8,5,1470
mmFilasOpenMP,100,8,6,1515
mmFilasOpenMP,100,8,7,1744
mmFilasOpenMP,100,8,8,1471
mmFilasOpenMP,100,8,9,1418
mmFilasOpenMP,100,8,10,1657
mmFilasOpenMP,100,8,11,1431
mmFilasOpenMP,100,8,12,1330
mmFilasOpenMP,100,8,13,1257
mmFilasOpenMP,100,8,14,1349
mmFilasOpenMP,100,8,15,1326
mmFilasOpenMP,100,8,16,1356
mmFilasOpenMP,100,8,17,1298
mmFilasOpenMP,100,8,18,1325
mmFilasOpenMP,100,8,19,1478
mmFilasOpenMP,100,8,20,1380
mmFilasOpenMP,100,8,21,1814
mmFilasOpenMP,100,8,22,1330
mmFilasOpenMP,100,8,23,1449
mmFilasOpenMP,100,8,24,1331
mmFilasOpenMP,100,8,25,1504
mmFilasOpenMP,100,8,26,1337
mmFilasOpenMP,100,8,27,1539
mmFilasOpenMP,100,8,28,1147
mmFilasOpenMP,100,8,29,1354
mmFilasOpenMP,100,8,30,1110
mmFilasOpenMP,100,12,1,1834
mmFilasOpenMP,100,12,2,2344
mmFilasOpenMP,100,12,3,1444
mmFilasOpenMP,100,12,4,1663
mmFilasOpenMP,100,12,5,1821
mmFilasOpenMP,100,12,6,5546
mmFilasOpenMP,100,12,7,1518
mmFilasOpenMP,100,12,8,1363
mmFilasOpenMP,100,12,9,1830
mmFilasOpenMP,100,12,10,1480
mmFilasOpenMP,100,12,11,2111
mmFilasOpenMP,100,12,12,1623
mmFilasOpenMP,100,12,13,1663
mmFilasOpenMP,100,12,14,1811
mmFilasOpenMP,100,12,15,1821
mmFilasOpenMP,100,12,16,1817
mmFilasOpenMP,100,12,17,1873
mmFilasOpenMP,100,12,18,1527
mmFilasOpenMP,100,12,19,1515
mmFilasOpenMP,100,12,20,1566
mmFilasOpenMP,100,12,21,1641
mmFilasOpenMP,100,12,22,1686
mmFilasOpenMP,100,12,23,1599
mmFilasOpenMP,100,12,24,1751
mmFilasOpenMP,100,12,25,1706
mmFilasOpenMP,100,12,26,1630
mmFilasOpenMP,100,12,27,1493
mmFilasOpenMP,100,12,28,1585
mmFilasOpenMP,100,12,29,1726
mmFilasOpenMP,100,12,30,1688
mmFilasOpenMP,100,16,1,1949
mmFilasOpenMP,100,16,2,1896
mmFilasOpenMP,100,16,3,1994
mmFilasOpenMP,100,16,4,2228
mmFilasOpenMP,100,16,5,1997
mmFilasOpenMP,100,16,6,4143
mmFilasOpenMP,100,16,7,1745
mmFilasOpenMP,100,16,8,1816
mmFilasOpenMP,100,16,9,1847
mmFilasOpenMP,100,16,10,1973
mmFilasOpenMP,100,16,11,2152
mmFilasOpenMP,100,16,12,1931
mmFilasOpenMP,100,16,13,2351
mmFilasOpenMP,100,16,14,2079
mmFilasOpenMP,100,16,15,2073
mmFilasOpenMP,100,16,16,2107
mmFilasOpenMP,100,16,17,1760
mmFilasOpenMP,100,16,18,1874
mmFilasOpenMP,100,16,19,2053
mmFilasOpenMP,100,16,20,1704
mmFilasOpenMP,100,16,21,1986
mmFilasOpenMP,100,16,22,2006
mmFilasOpenMP,100,16,23,2332
mmFilasOpenMP,100,16,24,2361
mmFilasOpenMP,100,16,25,1868
mmFilasOpenMP,100,16,26,1873
mmFilasOpenMP,100,16,27,2085
mmFilasOpenMP,100,16,28,2087
mmFilasOpenMP,100,16,29,2186
mmFilasOpenMP,100,16,30,1924
mmFilasOpenMP,500,1,1,135291
mmFilasOpenMP,500,1,2,105710
mmFilasOpenMP,500,1,3,105816
mmFilasOpenMP,500,1,4,104830
mmFilasOpenMP,500,1,5,141028
mmFilasOpenMP,500,1,6,143792
mmFilasOpenMP,500,1,7,135989
mmFilasOpenMP,500,1,8,105396
mmFilasOpenMP,500,1,9,141739
mmFilasOpenMP,500,1,10,153915
mmFilasOpenMP,500,1,11,141555
mmFilasOpenMP,500,1,12,111913
mmFilasOpenMP,500,1,13,105545
mmFilasOpenMP,500,1,14,138367
mmFilasOpenMP,500,1,15,167104
mmFilasOpenMP,500,1,16,138829
mmFilasOpenMP,500,1,17,141690
mmFilasOpenMP,500,1,18,137574
mmFilasOpenMP,500,1,19,138538
mmFilasOpenMP,500,1,20,105793
mmFilasOpenMP,500,1,21,104717
mmFilasOpenMP,500,1,22,105780
mmFilasOpenMP,500,1,23,109902
mmFilasOpenMP,500,1,24,138073
mmFilasOpenMP,500,1,25,141895
mmFilasOpenMP,500,1,26,105332
mmFilasOpenMP,500,1,27,141515
mmFilasOpenMP,500,1,28,141984
mmFilasOpenMP,500,1,29,105558
mmFilasOpenMP,500,1,30,137765
mmFilasOpenMP,500,2,1,104879
mmFilasOpenMP,500,2,2,103775
mmFilasOpenMP,500,2,3,104822
mmFilasOpenMP,500,2,4,104287
mmFilasOpenMP,500,2,5,100145
mmFilasOpenMP,500,2,6,102111
mmFilasOpenMP,500,2,7,103392
mmFilasOpenMP,500,2,8,121894
mmFilasOpenMP,500,2,9,103389
mmFilasOpenMP,500,2,10,103928
mmFilasOpenMP,500,2,11,86682
mmFilasOpenMP,500,2,12,104844
mmFilasOpenMP,500,2,13,105458
mmFilasOpenMP,500,2,14,101571
mmFilasOpenMP,500,2,15,112646
mmFilasOpenMP,500,2,16,104018
mmFilasOpenMP,500,2,17,103753
mmFilasOpenMP,500,2,18,106384
mmFilasOpenMP,500,2,19,101748
mmFilasOpenMP,500,2,20,105515
mmFilasOpenMP,500,2,21,100240
mmFilasOpenMP,500,2,22,103234
mmFilasOpenMP,500,2,23,104386
mmFilasOpenMP,500,2,24,84668
mmFilasOpenMP,500,2,25,104243
mmFilasOpenMP,500,2,26,106594
mmFilasOpenMP,500,2,27,99603
mmFilasOpenMP,500,2,28,103540
mmFilasOpenMP,500,2,29,105419
mmFilasOpenMP,500,2,30,100752
mmFilasOpenMP,500,4,1,78822
mmFilasOpenMP,500,4,2,67554
mmFilasOpenMP,500,4,3,64465
mmFilasOpenMP,500,4,4,66339
mmFilasOpenMP,500,4,5,61755
mmFilasOpenMP,500,4,6,61234
mmFilasOpenMP,500,4,7,63824
mmFilasOpenMP,500,4,8,71788
mmFilasOpenMP,500,4,9,65553
mmFilasOpenMP,500,4,10,68505
mmFilasOpenMP,500,4,11,67099
mmFilasOpenMP,500,4,12,64869
mmFilasOpenMP,500,4,13,67156
mmFilasOpenMP,500,4,14,67255
mmFilasOpenMP,500,4,15,71149
mmFilasOpenMP,500,4,16,65056
mmFilasOpenMP,500,4,17,63282
mmFilasOpenMP,500,4,18,63378
mmFilasOpenMP,500,4,19,63026
mmFilasOpenMP,500,4,20,63847
mmFilasOpenMP,500,4,21,66743
mmFilasOpenMP,500,4,22,64373
mmFilasOpenMP,500,4,23,63949
mmFilasOpenMP,500,4,24,65389
mmFilasOpenMP,500,4,25,66441
mmFilasOpenMP,500,4,26,66460
mmFilasOpenMP,500,4,27,69338
mmFilasOpenMP,500,4,28,64031
mmFilasOpenMP,500,4,29,63964
mmFilasOpenMP,500,4,30,66580
mmFilasOpenMP,500,8,1,69419
mmFilasOpenMP,500,8,2,53381
mmFilasOpenMP,500,8,3,56855
mmFilasOpenMP,500,8,4,59019
mmFilasOpenMP,500,8,5,59137
mmFilasOpenMP,500,8,6,61522
mmFilasOpenMP,500,8,7,60360
mmFilasOpenMP,500,8,8,62248
mmFilasOpenMP,500,8,9,62446
mmFilasOpenMP,500,8,10,60165
mmFilasOpenMP,500,8,11,59947
mmFilasOpenMP,500,8,12,61863
mmFilasOpenMP,500,8,13,58713
mmFilasOpenMP,500,8,14,59276
mmFilasOpenMP,500,8,15,58435
mmFilasOpenMP,500,8,16,57597
mmFilasOpenMP,500,8,17,60497
mmFilasOpenMP,500,8,18,63182
mmFilasOpenMP,500,8,19,60756
mmFilasOpenMP,500,8,20,61480
mmFilasOpenMP,500,8,21,58781
mmFilasOpenMP,500,8,22,60124
mmFilasOpenMP,500,8,23,56883
mmFilasOpenMP,500,8,24,63306
mmFilasOpenMP,500,8,25,56127
mmFilasOpenMP,500,8,26,54604
mmFilasOpenMP,500,8,27,54435
mmFilasOpenMP,500,8,28,56478
mmFilasOpenMP,500,8,29,57595
mmFilasOpenMP,500,8,30,57897
mmFilasOpenMP,500,12,1,70652
mmFilasOpenMP,500,12,2,50146
mmFilasOpenMP,500,12,3,55396
mmFilasOpenMP,500,12,4,59562
mmFilasOpenMP,500,12,5,60030
mmFilasOpenMP,500,12,6,62265
mmFilasOpenMP,500,12,7,57820
mmFilasOpenMP,500,12,8,58085
mmFilasOpenMP,500,12,9,55818
mmFilasOpenMP,500,12,10,61548
mmFilasOpenMP,500,12,11,54361
mmFilasOpenMP,500,12,12,57218
mmFilasOpenMP,500,12,13,58403
mmFilasOpenMP,500,12,14,59466
mmFilasOpenMP,500,12,15,57613
mmFilasOpenMP,500,12,16,56812
mmFilasOpenMP,500,12,17,61461
mmFilasOpenMP,500,12,18,58952
mmFilasOpenMP,500,12,19,57344
mmFilasOpenMP,500,12,20,59405
mmFilasOpenMP,500,12,21,55715
mmFilasOpenMP,500,12,22,57610
mmFilasOpenMP,500,12,23,58459
mmFilasOpenMP,500,12,24,57721
mmFilasOpenMP,500,12,25,58406
mmFilasOpenMP,500,12,26,63082
mmFilasOpenMP,500,12,27,57004
mmFilasOpenMP,500,12,28,52570
mmFilasOpenMP,500,12,29,55824
mmFilasOpenMP,500,12,30,53730
mmFilasOpenMP,500,16,1,66746
mmFilasOpenMP,500,16,2,58488
mmFilasOpenMP,500,16,3,51834
mmFilasOpenMP,500,16,4,58876
mmFilasOpenMP,500,16,5,52896
mmFilasOpenMP,500,16,6,58527
mmFilasOpenMP,500,16,7,53581
mmFilasOpenMP,500,16,8,54393
mmFilasOpenMP,500,16,9,62274
mmFilasOpenMP,500,16,10,57522
mmFilasOpenMP,500,16,11,56917
mmFilasOpenMP,500,16,12,57705
mmFilasOpenMP,500,16,13,58884
mmFilasOpenMP,500,16,14,58218
mmFilasOpenMP,500,16,15,60364
mmFilasOpenMP,500,16,16,56891
mmFilasOpenMP,500,16,17,58369
mmFilasOpenMP,500,16,18,56270
mmFilasOpenMP,500,16,19,59240
mmFilasOpenMP,500,16,20,58442
mmFilasOpenMP,500,16,21,58448
mmFilasOpenMP,500,16,22,60277
mmFilasOpenMP,500,16,23,52762
mmFilasOpenMP,500,16,24,59991
mmFilasOpenMP,500,16,25,57386
mmFilasOpenMP,500,16,26,56174
mmFilasOpenMP,500,16,27,59995
mmFilasOpenMP,500,16,28,57720
mmFilasOpenMP,500,16,29,57252
mmFilasOpenMP,500,16,30,55691
mmFilasOpenMP,1000,1,1,906963
mmFilasOpenMP,1000,1,2,978022
mmFilasOpenMP,1000,1,3,982907
mmFilasOpenMP,1000,1,4,983353
mmFilasOpenMP,1000,1,5,970159
mmFilasOpenMP,1000,1,6,1003908
mmFilasOpenMP,1000,1,7,971929
mmFilasOpenMP,1000,1,8,1069299
mmFilasOpenMP,1000,1,9,939515
mmFilasOpenMP,1000,1,10,908497
mmFilasOpenMP,1000,1,11,904087
mmFilasOpenMP,1000,1,12,900666
mmFilasOpenMP,1000,1,13,908360
mmFilasOpenMP,1000,1,14,1048683
mmFilasOpenMP,1000,1,15,1014820
mmFilasOpenMP,1000,1,16,1117309
mmFilasOpenMP,1000,1,17,888445
mmFilasOpenMP,1000,1,18,888323
mmFilasOpenMP,1000,1,19,890152
mmFilasOpenMP,1000,1,20,675313
mmFilasOpenMP,1000,1,21,658184
mmFilasOpenMP,1000,1,22,899366
mmFilasOpenMP,1000,1,23,887316
mmFilasOpenMP,1000,1,24,887691
mmFilasOpenMP,1000,1,25,890234
mmFilasOpenMP,1000,1,26,888392
mmFilasOpenMP,1000,1,27,896884
mmFilasOpenMP,1000,1,28,927696
mmFilasOpenMP,1000,1,29,1048849
mmFilasOpenMP,1000,1,30,931535
mmFilasOpenMP,1000,2,1,512387
mmFilasOpenMP,1000,2,2,506104
mmFilasOpenMP,1000,2,3,500973
mmFilasOpenMP,1000,2,4,517003
mmFilasOpenMP,1000,2,5,587491
mmFilasOpenMP,1000,2,6,513065
mmFilasOpenMP,1000,2,7,509017
mmFilasOpenMP,1000,2,8,510226
mmFilasOpenMP,1000,2,9,507036
mmFilasOpenMP,1000,2,10,510443
mmFilasOpenMP,1000,2,11,507936
mmFilasOpenMP,1000,2,12,521111
mmFilasOpenMP,1000,2,13,511952
mmFilasOpenMP,1000,2,14,498359
mmFilasOpenMP,1000,2,15,530498
mmFilasOpenMP,1000,2,16,505332
mmFilasOpenMP,1000,2,17,505262
mmFilasOpenMP,1000,2,18,609794
mmFilasOpenMP,1000,2,19,511911
mmFilasOpenMP,1000,2,20,505634
mmFilasOpenMP,1000,2,21,565623
mmFilasOpenMP,1000,2,22,509401
mmFilasOpenMP,1000,2,23,518923
mmFilasOpenMP,1000,2,24,509798
mmFilasOpenMP,1000,2,25,509026
mmFilasOpenMP,1000,2,26,569653
mmFilasOpenMP,1000,2,27,511116
mmFilasOpenMP,1000,2,28,505866
mmFilasOpenMP,1000,2,29,515327
mmFilasOpenMP,1000,2,30,510203
mmFilasOpenMP,1000,4,1,281946
mmFilasOpenMP,1000,4,2,287306
mmFilasOpenMP,1000,4,3,287596
mmFilasOpenMP,1000,4,4,336154
mmFilasOpenMP,1000,4,5,291570
mmFilasOpenMP,1000,4,6,319518
mmFilasOpenMP,1000,4,7,288408
mmFilasOpenMP,1000,4,8,294712
mmFilasOpenMP,1000,4,9,286653
mmFilasOpenMP,1000,4,10,286912
mmFilasOpenMP,1000,4,11,291287
mmFilasOpenMP,1000,4,12,281737
mmFilasOpenMP,1000,4,13,298729
mmFilasOpenMP,1000,4,14,286614
mmFilasOpenMP,1000,4,15,284629
mmFilasOpenMP,1000,4,16,284589
mmFilasOpenMP,1000,4,17,287519
mmFilasOpenMP,1000,4,18,287470
mmFilasOpenMP,1000,4,19,287011
mmFilasOpenMP,1000,4,20,293008
mmFilasOpenMP,1000,4,21,294157
mmFilasOpenMP,1000,4,22,295993
mmFilasOpenMP,1000,4,23,292226
mmFilasOpenMP,1000,4,24,290012
mmFilasOpenMP,1000,4,25,287012
mmFilasOpenMP,1000,4,26,308028
mmFilasOpenMP,1000,4,27,287443
mmFilasOpenMP,1000,4,28,290886
mmFilasOpenMP,1000,4,29,285226
mmFilasOpenMP,1000,4,30,289185
mmFilasOpenMP,1000,8,1,292246
mmFilasOpenMP,1000,8,2,285708
mmFilasOpenMP,1000,8,3,277976
mmFilasOpenMP,1000,8,4,270590
mmFilasOpenMP,1000,8,5,288091
mmFilasOpenMP,1000,8,6,301249
mmFilasOpenMP,1000,8,7,292976
mmFilasOpenMP,1000,8,8,278694
mmFilasOpenMP,1000,8,9,287715
mmFilasOpenMP,1000,8,10,275984
mmFilasOpenMP,1000,8,11,270919
mmFilasOpenMP,1000,8,12,276483
mmFilasOpenMP,1000,8,13,270463
mmFilasOpenMP,1000,8,14,262320
mmFilasOpenMP,1000,8,15,276883
mmFilasOpenMP,1000,8,16,279566
mmFilasOpenMP,1000,8,17,280066
mmFilasOpenMP,1000,8,18,299527
mmFilasOpenMP,1000,8,19,277157
mmFilasOpenMP,1000,8,20,285274
mmFilasOpenMP,1000,8,21,289340
mmFilasOpenMP,1000,8,22,283236
mmFilasOpenMP,1000,8,23,271390
mmFilasOpenMP,1000,8,24,275550
mmFilasOpenMP,1000,8,25,291590
mmFilasOpenMP,1000,8,26,270220
mmFilasOpenMP,1000,8,27,280900
mmFilasOpenMP,1000,8,28,284289
mmFilasOpenMP,1000,8,29,272781
mmFilasOpenMP,1000,8,30,271771
mmFilasOpenMP,1000,12,1,272694
mmFilasOpenMP,1000,12,2,277334
mmFilasOpenMP,1000,12,3,276328
mmFilasOpenMP,1000,12,4,275678
mmFilasOpenMP,1000,12,5,270807
mmFilasOpenMP,1000,12,6,275981
mmFilasOpenMP,1000,12,7,292681
mmFilasOpenMP,1000,12,8,283007
mmFilasOpenMP,1000,12,9,288945
mmFilasOpenMP,1000,12,10,279466
mmFilasOpenMP,1000,12,11,272777
mmFilasOpenMP,1000,12,12,272426
mmFilasOpenMP,1000,12,13,303415
mmFilasOpenMP,1000,12,14,280682
mmFilasOpenMP,1000,12,15,286523
mmFilasOpenMP,1000,12,16,274909
mmFilasOpenMP,1000,12,17,273576
mmFilasOpenMP,1000,12,18,272002
mmFilasOpenMP,1000,12,19,281305
mmFilasOpenMP,1000,12,20,284751
mmFilasOpenMP,1000,12,21,276297
mmFilasOpenMP,1000,12,22,278593
mmFilasOpenMP,1000,12,23,273316
mmFilasOpenMP,1000,12,24,273902
mmFilasOpenMP,1000,12,25,269972
mmFilasOpenMP,1000,12,26,277966
mmFilasOpenMP,1000,12,27,274626
mmFilasOpenMP,1000,12,28,276717
mmFilasOpenMP,1000,12,29,275679
mmFilasOpenMP,1000,12,30,271901
mmFilasOpenMP,1000,16,1,269455
mmFilasOpenMP,1000,16,2,280099
mmFilasOpenMP,1000,16,3,288710
mmFilasOpenMP,1000,16,4,275607
mmFilasOpenMP,1000,16,5,276984
mmFilasOpenMP,1000,16,6,272558
mmFilasOpenMP,1000,16,7,295867
mmFilasOpenMP,1000,16,8,292656
mmFilasOpenMP,1000,16,9,273473
mmFilasOpenMP,1000,16,10,274021
mmFilasOpenMP,1000,16,11,285551
mmFilasOpenMP,1000,16,12,275297
mmFilasOpenMP,1000,16,13,288664
mmFilasOpenMP,1000,16,14,266005
mmFilasOpenMP,1000,16,15,274371
mmFilasOpenMP,1000,16,16,275482
mmFilasOpenMP,1000,16,17,277108
mmFilasOpenMP,1000,16,18,274201
mmFilasOpenMP,1000,16,19,285417
mmFilasOpenMP,1000,16,20,285480
mmFilasOpenMP,1000,16,21,273994
mmFilasOpenMP,1000,16,22,275473
mmFilasOpenMP,1000,16,23,279833
mmFilasOpenMP,1000,16,24,297101
mmFilasOpenMP,1000,16,25,274562
mmFilasOpenMP,1000,16,26,273635
mmFilasOpenMP,1000,16,27,288346
mmFilasOpenMP,1000,16,28,273578
mmFilasOpenMP,1000,16,29,290880
mmFilasOpenMP,1000,16,30,272680
mmFilasOpenMP,1500,1,1,3475398
mmFilasOpenMP,1500,1,2,3169384
mmFilasOpenMP,1500,1,3,3224308
mmFilasOpenMP,1500,1,4,3269523
mmFilasOpenMP,1500,1,5,3731122
mmFilasOpenMP,1500,1,6,3245508
mmFilasOpenMP,1500,1,7,3208063
mmFilasOpenMP,1500,1,8,3333225
mmFilasOpenMP,1500,1,9,3431302
mmFilasOpenMP,1500,1,10,3227983
mmFilasOpenMP,1500,1,11,3305423
mmFilasOpenMP,1500,1,12,3211871
mmFilasOpenMP,1500,1,13,3313623
mmFilasOpenMP,1500,1,14,3192608
mmFilasOpenMP,1500,1,15,3476826
mmFilasOpenMP,1500,1,16,3203556
mmFilasOpenMP,1500,1,17,3397428
mmFilasOpenMP,1500,1,18,3203314
mmFilasOpenMP,1500,1,19,3180126
mmFilasOpenMP,1500,1,20,3258308
mmFilasOpenMP,1500,1,21,3153911
mmFilasOpenMP,1500,1,22,3156290
mmFilasOpenMP,1500,1,23,3240441
mmFilasOpenMP,1500,1,24,3196843
mmFilasOpenMP,1500,1,25,3182442
mmFilasOpenMP,1500,1,26,3197947
mmFilasOpenMP,1500,1,27,3439029
mmFilasOpenMP,1500,1,28,3275878
mmFilasOpenMP,1500,1,29,3142270
mmFilasOpenMP,1500,1,30,3318256
mmFilasOpenMP,1500,2,1,1725584
mmFilasOpenMP,1500,2,2,1743131
mmFilasOpenMP,1500,2,3,1649800
mmFilasOpenMP,1500,2,4,1767102
mmFilasOpenMP,1500,2,5,1685541
mmFilasOpenMP,1500,2,6,1798021
mmFilasOpenMP,1500,2,7,1790317
mmFilasOpenMP,1500,2,8,1855152
mmFilasOpenMP,1500,2,9,1627117
mmFilasOpenMP,1500,2,10,1623019
