Algoritmo,Tamano_Matriz,Num_Hilos,Repeticion,Tiempo_usec
mmClasicaOpenMP,1500,8,10,1593426
mmClasicaOpenMP,1500,8,11,1599990
mmClasicaOpenMP,1500,8,12,1530597
mmClasicaOpenMP,1500,8,13,1554869
mmClasicaOpenMP,1500,8,14,1518888
mmClasicaOpenMP,1500,8,15,1582646
mmClasicaOpenMP,1500,8,16,1572963
mmClasicaOpenMP,1500,8,17,1546886
mmClasicaOpenMP,1500,8,18,1566706
mmClasicaOpenMP,1500,8,19,1581677
mmClasicaOpenMP,1500,8,20,1549519
mmClasicaOpenMP,1500,8,21,1592550
mmClasicaOpenMP,1500,8,22,1568634
mmClasicaOpenMP,1500,8,23,1590812
mmClasicaOpenMP,1500,8,24,1640079
mmClasicaOpenMP,1500,8,25,1522034
mmClasicaOpenMP,1500,8,26,1577402
mmClasicaOpenMP,1500,8,27,1559462
mmClasicaOpenMP,1500,8,28,1584062
mmClasicaOpenMP,1500,8,29,1531551
mmClasicaOpenMP,1500,8,30,1550750
mmClasicaOpenMP,1500,12,1,1447816
mmClasicaOpenMP,1500,12,2,1443506
mmClasicaOpenMP,1500,12,3,1455074
mmClasicaOpenMP,1500,12,4,1424159
mmClasicaOpenMP,1500,12,5,1527332
mmClasicaOpenMP,1500,12,6,1539379
mmClasicaOpenMP,1500,12,7,1531097
mmClasicaOpenMP,1500,12,8,1535731
mmClasicaOpenMP,1500,12,9,1521414
mmClasicaOpenMP,1500,12,10,1521448
mmClasicaOpenMP,1500,12,11,1562612
mmClasicaOpenMP,1500,12,12,1551889
mmClasicaOpenMP,1500,12,13,1635344
mmClasicaOpenMP,1500,12,14,1533501
mmClasicaOpenMP,1500,12,15,1602465
mmClasicaOpenMP,1500,12,16,1502398
mmClasicaOpenMP,1500,12,17,1529094
mmClasicaOpenMP,1500,12,18,1613739
mmClasicaOpenMP,1500,12,19,1432147
mmClasicaOpenMP,1500,12,20,1532541
mmClasicaOpenMP,1500,12,21,1557327
mmClasicaOpenMP,1500,12,22,1471657
mmClasicaOpenMP,1500,12,23,1544783
mmClasicaOpenMP,1500,12,24,1431867
mmClasicaOpenMP,1500,12,25,1555562
mmClasicaOpenMP,1500,12,26,1480558
mmClasicaOpenMP,1500,12,27,1416034
mmClasicaOpenMP,1500,12,28,1528780
mmClasicaOpenMP,1500,12,29,1566109
mmClasicaOpenMP,1500,12,30,1468971
mmClasicaOpenMP,1500,16,1,1445026
mmClasicaOpenMP,1500,16,2,1525108
mmClasicaOpenMP,1500,16,3,1558447
mmClasicaOpenMP,1500,16,4,1560480
mmClasicaOpenMP,1500,16,5,1488217
mmClasicaOpenMP,1500,16,6,1487942
mmClasicaOpenMP,1500,16,7,1447228
mmClasicaOpenMP,1500,16,8,1549494
mmClasicaOpenMP,1500,16,9,1537700
mmClasicaOpenMP,1500,16,10,1546296
mmClasicaOpenMP,1500,16,11,1522975
mmClasicaOpenMP,1500,16,12,1567395
mmClasicaOpenMP,1500,16,13,1424866
mmClasicaOpenMP,1500,16,14,1376731
mmClasicaOpenMP,1500,16,15,1520651
mmClasicaOpenMP,1500,16,16,1341064
mmClasicaOpenMP,1500,16,17,1431264
mmClasicaOpenMP,1500,16,18,1432958
mmClasicaOpenMP,1500,16,19,1356945
mmClasicaOpenMP,1500,16,20,1449545
mmClasicaOpenMP,1500,16,21,1363756
mmClasicaOpenMP,1500,16,22,1482115
mmClasicaOpenMP,1500,16,23,1552412
mmClasicaOpenMP,1500,16,24,1539246
mmClasicaOpenMP,1500,16,25,1516133
mmClasicaOpenMP,1500,16,26,1536840
mmClasicaOpenMP,1500,16,27,1476734
mmClasicaOpenMP,1500,16,28,1419086
mmClasicaOpenMP,1500,16,29,1524657
mmClasicaOpenMP,1500,16,30,1524622
mmFilasOpenMP,100,1,1,975
mmFilasOpenMP,100,1,2,2851
mmFilasOpenMP,100,1,3,1175
mmFilasOpenMP,100,1,4,1249
mmFilasOpenMP,100,1,5,2453
mmFilasOpenMP,100,1,6,2032
mmFilasOpenMP,100,1,7,1363
mmFilasOpenMP,100,1,8,1869
mmFilasOpenMP,100,1,9,1556
mmFilasOpenMP,100,1,10,917
mmFilasOpenMP,100,1,11,985
mmFilasOpenMP,100,1,12,936
mmFilasOpenMP,100,1,13,988
mmFilasOpenMP,100,1,14,967
mmFilasOpenMP,100,1,15,956
mmFilasOpenMP,100,1,16,1280
mmFilasOpenMP,100,1,17,939
mmFilasOpenMP,100,1,18,947
mmFilasOpenMP,100,1,19,956
mmFilasOpenMP,100,1,20,1007
mmFilasOpenMP,100,1,21,2755
mmFilasOpenMP,100,1,22,1388
mmFilasOpenMP,100,1,23,935
mmFilasOpenMP,100,1,24,1086
mmFilasOpenMP,100,1,25,920
mmFilasOpenMP,100,1,26,2556
mmFilasOpenMP,100,1,27,2100
mmFilasOpenMP,100,1,28,1353
mmFilasOpenMP,100,1,29,3019
mmFilasOpenMP,100,1,30,2274
mmFilasOpenMP,100,2,1,1422
mmFilasOpenMP,100,2,2,766
mmFilasOpenMP,100,2,3,747
mmFilasOpenMP,100,2,4,747
mmFilasOpenMP,100,2,5,735
mmFilasOpenMP,100,2,6,710
mmFilasOpenMP,100,2,7,539
mmFilasOpenMP,100,2,8,528
mmFilasOpenMP,100,2,9,1200
mmFilasOpenMP,100,2,10,1257
mmFilasOpenMP,100,2,11,651
mmFilasOpenMP,100,2,12,792
mmFilasOpenMP,100,2,13,4622
mmFilasOpenMP,100,2,14,1785
mmFilasOpenMP,100,2,15,576
mmFilasOpenMP,100,2,16,547
mmFilasOpenMP,100,2,17,519
mmFilasOpenMP,100,2,18,540
mmFilasOpenMP,100,2,19,627
mmFilasOpenMP,100,2,20,591
mmFilasOpenMP,100,2,21,721
mmFilasOpenMP,100,2,22,543
mmFilasOpenMP,100,2,23,556
mmFilasOpenMP,100,2,24,548
mmFilasOpenMP,100,2,25,540
mmFilasOpenMP,100,2,26,536
mmFilasOpenMP,100,2,27,563
mmFilasOpenMP,100,2,28,577
mmFilasOpenMP,100,2,29,573
mmFilasOpenMP,100,2,30,522
mmFilasOpenMP,100,4,1,364
mmFilasOpenMP,100,4,2,428
mmFilasOpenMP,100,4,3,396
mmFilasOpenMP,100,4,4,450
mmFilasOpenMP,100,4,5,373
mmFilasOpenMP,100,4,6,2419
mmFilasOpenMP,100,4,7,459
mmFilasOpenMP,100,4,8,457
mmFilasOpenMP,100,4,9,409
mmFilasOpenMP,100,4,10,405
mmFilasOpenMP,100,4,11,633
mmFilasOpenMP,100,4,12,552
mmFilasOpenMP,100,4,13,4093
mmFilasOpenMP,100,4,14,2148
mmFilasOpenMP,100,4,15,384
mmFilasOpenMP,100,4,16,370
mmFilasOpenMP,100,4,17,387
mmFilasOpenMP,100,4,18,387
mmFilasOpenMP,100,4,19,461
mmFilasOpenMP,100,4,20,410
mmFilasOpenMP,100,4,21,4224
mmFilasOpenMP,100,4,22,1254
mmFilasOpenMP,100,4,23,840
mmFilasOpenMP,100,4,24,783
mmFilasOpenMP,100,4,25,500
mmFilasOpenMP,100,4,26,388
mmFilasOpenMP,100,4,27,468
mmFilasOpenMP,100,4,28,559
mmFilasOpenMP,100,4,29,479
mmFilasOpenMP,100,4,30,2808
mmFilasOpenMP,100,8,1,1597
mmFilasOpenMP,100,8,2,1041
mmFilasOpenMP,100,8,3,1156
mmFilasOpenMP,100,8,4,934
mmFilasOpenMP,100,8,5,750
mmFilasOpenMP,100,8,6,604
mmFilasOpenMP,100,8,7,750
mmFilasOpenMP,100,8,8,685
mmFilasOpenMP,100,8,9,578
mmFilasOpenMP,100,8,10,492
mmFilasOpenMP,100,8,11,1410
mmFilasOpenMP,100,8,12,919
mmFilasOpenMP,100,8,13,910
mmFilasOpenMP,100,8,14,596
mmFilasOpenMP,100,8,15,474
mmFilasOpenMP,100,8,16,488
mmFilasOpenMP,100,8,17,550
mmFilasOpenMP,100,8,18,599
mmFilasOpenMP,100,8,19,673
mmFilasOpenMP,100,8,20,674
mmFilasOpenMP,100,8,21,761
mmFilasOpenMP,100,8,22,842
mmFilasOpenMP,100,8,23,1880
mmFilasOpenMP,100,8,24,1373
mmFilasOpenMP,100,8,25,1749
mmFilasOpenMP,100,8,26,1406
mmFilasOpenMP,100,8,27,1107
mmFilasOpenMP,100,8,28,1057
mmFilasOpenMP,100,8,29,1418
mmFilasOpenMP,100,8,30,1223
mmFilasOpenMP,100,12,1,1804
mmFilasOpenMP,100,12,2,2147
mmFilasOpenMP,100,12,3,1252
mmFilasOpenMP,100,12,4,1823
mmFilasOpenMP,100,12,5,1269
mmFilasOpenMP,100,12,6,1011
mmFilasOpenMP,100,12,7,4931
mmFilasOpenMP,100,12,8,843
mmFilasOpenMP,100,12,9,739
mmFilasOpenMP,100,12,10,747
mmFilasOpenMP,100,12,11,860
mmFilasOpenMP,100,12,12,761
mmFilasOpenMP,100,12,13,1577
mmFilasOpenMP,100,12,14,1205
mmFilasOpenMP,100,12,15,1000
mmFilasOpenMP,100,12,16,1278
mmFilasOpenMP,100,12,17,816
mmFilasOpenMP,100,12,18,812
mmFilasOpenMP,100,12,19,761
mmFilasOpenMP,100,12,20,845
mmFilasOpenMP,100,12,21,1440
mmFilasOpenMP,100,12,22,880
mmFilasOpenMP,100,12,23,939
mmFilasOpenMP,100,12,24,917
mmFilasOpenMP,100,12,25,1093
mmFilasOpenMP,100,12,26,1109
mmFilasOpenMP,100,12,27,1216
mmFilasOpenMP,100,12,28,1361
mmFilasOpenMP,100,12,29,1319
mmFilasOpenMP,100,12,30,1078
mmFilasOpenMP,100,16,1,1246
mmFilasOpenMP,100,16,2,1129
mmFilasOpenMP,100,16,3,1122
mmFilasOpenMP,100,16,4,1310
mmFilasOpenMP,100,16,5,1137
mmFilasOpenMP,100,16,6,914
mmFilasOpenMP,100,16,7,987
mmFilasOpenMP,100,16,8,1520
mmFilasOpenMP,100,16,9,1228
mmFilasOpenMP,100,16,10,1118
mmFilasOpenMP,100,16,11,1099
mmFilasOpenMP,100,16,12,2777
mmFilasOpenMP,100,16,13,2851
mmFilasOpenMP,100,16,14,1042
mmFilasOpenMP,100,16,15,989
mmFilasOpenMP,100,16,16,1159
mmFilasOpenMP,100,16,17,1019
mmFilasOpenMP,100,16,18,1064
mmFilasOpenMP,100,16,19,940
mmFilasOpenMP,100,16,20,1004
mmFilasOpenMP,100,16,21,779
mmFilasOpenMP,100,16,22,962
mmFilasOpenMP,100,16,23,875
mmFilasOpenMP,100,16,24,1102
mmFilasOpenMP,100,16,25,1169
mmFilasOpenMP,100,16,26,1685
mmFilasOpenMP,100,16,27,1385
mmFilasOpenMP,100,16,28,1024
mmFilasOpenMP,100,16,29,1094
mmFilasOpenMP,100,16,30,1123
mmFilasOpenMP,500,1,1,181527
mmFilasOpenMP,500,1,2,181874
mmFilasOpenMP,500,1,3,182497
mmFilasOpenMP,500,1,4,181106
mmFilasOpenMP,500,1,5,179979
mmFilasOpenMP,500,1,6,180734
mmFilasOpenMP,500,1,7,179540
mmFilasOpenMP,500,1,8,180891
mmFilasOpenMP,500,1,9,182644
mmFilasOpenMP,500,1,10,179888
mmFilasOpenMP,500,1,11,181287
mmFilasOpenMP,500,1,12,180157
mmFilasOpenMP,500,1,13,179720
mmFilasOpenMP,500,1,14,183166
mmFilasOpenMP,500,1,15,180199
mmFilasOpenMP,500,1,16,173294
mmFilasOpenMP,500,1,17,181321
mmFilasOpenMP,500,1,18,185537
mmFilasOpenMP,500,1,19,179700
mmFilasOpenMP,500,1,20,181038
mmFilasOpenMP,500,1,21,185380
mmFilasOpenMP,500,1,22,180547
mmFilasOpenMP,500,1,23,180161
mmFilasOpenMP,500,1,24,179300
mmFilasOpenMP,500,1,25,180361
mmFilasOpenMP,500,1,26,180244
mmFilasOpenMP,500,1,27,184919
mmFilasOpenMP,500,1,28,181288
mmFilasOpenMP,500,1,29,180521
mmFilasOpenMP,500,1,30,183916
mmFilasOpenMP,500,2,1,97571
mmFilasOpenMP,500,2,2,94663
mmFilasOpenMP,500,2,3,95640
mmFilasOpenMP,500,2,4,97572
mmFilasOpenMP,500,2,5,96025
mmFilasOpenMP,500,2,6,99798
mmFilasOpenMP,500,2,7,91927
mmFilasOpenMP,500,2,8,90275
mmFilasOpenMP,500,2,9,97290
mmFilasOpenMP,500,2,10,94997
mmFilasOpenMP,500,2,11,96170
mmFilasOpenMP,500,2,12,99153
mmFilasOpenMP,500,2,13,95920
mmFilasOpenMP,500,2,14,93042
mmFilasOpenMP,500,2,15,92064
mmFilasOpenMP,500,2,16,92449
mmFilasOpenMP,500,2,17,95187
mmFilasOpenMP,500,2,18,91901
mmFilasOpenMP,500,2,19,90703
mmFilasOpenMP,500,2,20,96466
mmFilasOpenMP,500,2,21,96249
mmFilasOpenMP,500,2,22,92833
mmFilasOpenMP,500,2,23,96551
mmFilasOpenMP,500,2,24,98674
mmFilasOpenMP,500,2,25,101801
mmFilasOpenMP,500,2,26,93071
mmFilasOpenMP,500,2,27,93978
mmFilasOpenMP,500,2,28,92724
mmFilasOpenMP,500,2,29,90812
mmFilasOpenMP,500,2,30,93563
mmFilasOpenMP,500,4,1,86249
mmFilasOpenMP,500,4,2,46882
mmFilasOpenMP,500,4,3,52751
mmFilasOpenMP,500,4,4,54048
mmFilasOpenMP,500,4,5,50913
mmFilasOpenMP,500,4,6,53475
mmFilasOpenMP,500,4,7,55438
mmFilasOpenMP,500,4,8,55810
mmFilasOpenMP,500,4,9,51167
mmFilasOpenMP,500,4,10,46555
mmFilasOpenMP,500,4,11,53906
mmFilasOpenMP,500,4,12,53491
mmFilasOpenMP,500,4,13,48252
mmFilasOpenMP,500,4,14,52006
mmFilasOpenMP,500,4,15,53238
mmFilasOpenMP,500,4,16,52506
mmFilasOpenMP,500,4,17,52360
mmFilasOpenMP,500,4,18,46051
mmFilasOpenMP,500,4,19,49319
mmFilasOpenMP,500,4,20,53021
mmFilasOpenMP,500,4,21,50753
mmFilasOpenMP,500,4,22,49861
mmFilasOpenMP,500,4,23,50127
mmFilasOpenMP,500,4,24,49244
mmFilasOpenMP,500,4,25,52610
mmFilasOpenMP,500,4,26,54219
mmFilasOpenMP,500,4,27,49844
mmFilasOpenMP,500,4,28,57520
mmFilasOpenMP,500,4,29,53069
mmFilasOpenMP,500,4,30,54438
mmFilasOpenMP,500,8,1,58829
mmFilasOpenMP,500,8,2,52397
mmFilasOpenMP,500,8,3,51789
mmFilasOpenMP,500,8,4,49304
mmFilasOpenMP,500,8,5,51272
mmFilasOpenMP,500,8,6,60697
mmFilasOpenMP,500,8,7,51158
mmFilasOpenMP,500,8,8,46943
mmFilasOpenMP,500,8,9,49768
mmFilasOpenMP,500,8,10,49634
mmFilasOpenMP,500,8,11,53899
mmFilasOpenMP,500,8,12,47463
mmFilasOpenMP,500,8,13,55223
mmFilasOpenMP,500,8,14,51579
mmFilasOpenMP,500,8,15,50799
mmFilasOpenMP,500,8,16,50270
mmFilasOpenMP,500,8,17,50907
mmFilasOpenMP,500,8,18,50905
mmFilasOpenMP,500,8,19,52630
mmFilasOpenMP,500,8,20,51064
mmFilasOpenMP,500,8,21,48257
mmFilasOpenMP,500,8,22,48828
mmFilasOpenMP,500,8,23,47320
mmFilasOpenMP,500,8,24,48177
mmFilasOpenMP,500,8,25,50830
mmFilasOpenMP,500,8,26,53393
mmFilasOpenMP,500,8,27,49604
mmFilasOpenMP,500,8,28,51928
mmFilasOpenMP,500,8,29,51769
mmFilasOpenMP,500,8,30,49563
mmFilasOpenMP,500,12,1,60574
mmFilasOpenMP,500,12,2,53667
mmFilasOpenMP,500,12,3,49033
mmFilasOpenMP,500,12,4,49812
mmFilasOpenMP,500,12,5,48276
mmFilasOpenMP,500,12,6,52598
mmFilasOpenMP,500,12,7,51246
mmFilasOpenMP,500,12,8,51805
mmFilasOpenMP,500,12,9,50320
mmFilasOpenMP,500,12,10,51469
mmFilasOpenMP,500,12,11,47658
mmFilasOpenMP,500,12,12,52093
mmFilasOpenMP,500,12,13,46753
mmFilasOpenMP,500,12,14,50495
mmFilasOpenMP,500,12,15,50522
mmFilasOpenMP,500,12,16,49464
mmFilasOpenMP,500,12,17,51679
mmFilasOpenMP,500,12,18,49936
mmFilasOpenMP,500,12,19,48282
mmFilasOpenMP,500,12,20,50610
mmFilasOpenMP,500,12,21,54752
mmFilasOpenMP,500,12,22,49925
mmFilasOpenMP,500,12,23,46769
mmFilasOpenMP,500,12,24,46137
mmFilasOpenMP,500,12,25,51993
mmFilasOpenMP,500,12,26,51234
mmFilasOpenMP,500,12,27,44612
mmFilasOpenMP,500,12,28,52572
mmFilasOpenMP,500,12,29,48931
mmFilasOpenMP,500,12,30,50610
mmFilasOpenMP,500,16,1,57933
mmFilasOpenMP,500,16,2,49656
mmFilasOpenMP,500,16,3,48773
mmFilasOpenMP,500,16,4,52029
mmFilasOpenMP,500,16,5,49198
mmFilasOpenMP,500,16,6,50092
mmFilasOpenMP,500,16,7,47517
mmFilasOpenMP,500,16,8,51727
mmFilasOpenMP,500,16,9,50562
mmFilasOpenMP,500,16,10,48142
mmFilasOpenMP,500,16,11,49240
mmFilasOpenMP,500,16,12,45118
mmFilasOpenMP,500,16,13,51627
mmFilasOpenMP,500,16,14,48771
mmFilasOpenMP,500,16,15,47491
mmFilasOpenMP,500,16,16,43933
mmFilasOpenMP,500,16,17,41815
mmFilasOpenMP,500,16,18,46406
mmFilasOpenMP,500,16,19,49746
mmFilasOpenMP,500,16,20,49413
mmFilasOpenMP,500,16,21,51381
mmFilasOpenMP,500,16,22,45193
mmFilasOpenMP,500,16,23,45047
mmFilasOpenMP,500,16,24,40830
mmFilasOpenMP,500,16,25,41442
mmFilasOpenMP,500,16,26,43603
mmFilasOpenMP,500,16,27,42632
mmFilasOpenMP,500,16,28,46494
mmFilasOpenMP,500,16,29,43404
mmFilasOpenMP,500,16,30,47695
mmFilasOpenMP,1000,1,1,1508058
mmFilasOpenMP,1000,1,2,1528163
mmFilasOpenMP,1000,1,3,1518303
mmFilasOpenMP,1000,1,4,1521896
mmFilasOpenMP,1000,1,5,1513766
mmFilasOpenMP,1000,1,6,1344180
mmFilasOpenMP,1000,1,7,1359806
mmFilasOpenMP,1000,1,8,1529525
mmFilasOpenMP,1000,1,9,1510645
mmFilasOpenMP,1000,1,10,1509493
mmFilasOpenMP,1000,1,11,1528714
mmFilasOpenMP,1000,1,12,1539603
mmFilasOpenMP,1000,1,13,1519104
mmFilasOpenMP,1000,1,14,1508324
mmFilasOpenMP,1000,1,15,1519217
mmFilasOpenMP,1000,1,16,1533446
mmFilasOpenMP,1000,1,17,1509164
mmFilasOpenMP,1000,1,18,1513617
mmFilasOpenMP,1000,1,19,1508971
mmFilasOpenMP,1000,1,20,1227522
mmFilasOpenMP,1000,1,21,1152233
mmFilasOpenMP,1000,1,22,1151586
mmFilasOpenMP,1000,1,23,1152280
mmFilasOpenMP,1000,1,24,1152664
mmFilasOpenMP,1000,1,25,1265745
mmFilasOpenMP,1000,1,26,1509288
mmFilasOpenMP,1000,1,27,1507364
mmFilasOpenMP,1000,1,28,1285800
mmFilasOpenMP,1000,1,29,1153515
mmFilasOpenMP,1000,1,30,1154145
mmFilasOpenMP,1000,2,1,766447
mmFilasOpenMP,1000,2,2,841471
mmFilasOpenMP,1000,2,3,823095
mmFilasOpenMP,1000,2,4,764473
mmFilasOpenMP,1000,2,5,762009
mmFilasOpenMP,1000,2,6,766064
mmFilasOpenMP,1000,2,7,761060
mmFilasOpenMP,1000,2,8,760589
mmFilasOpenMP,1000,2,9,766629
mmFilasOpenMP,1000,2,10,755719
mmFilasOpenMP,1000,2,11,765501
mmFilasOpenMP,1000,2,12,778937
mmFilasOpenMP,1000,2,13,771252
mmFilasOpenMP,1000,2,14,804741
mmFilasOpenMP,1000,2,15,759849
mmFilasOpenMP,1000,2,16,757291
mmFilasOpenMP,1000,2,17,780488
mmFilasOpenMP,1000,2,18,782774
mmFilasOpenMP,1000,2,19,759178
mmFilasOpenMP,1000,2,20,758297
mmFilasOpenMP,1000,2,21,767708
mmFilasOpenMP,1000,2,22,761576
mmFilasOpenMP,1000,2,23,772833
mmFilasOpenMP,1000,2,24,768222
mmFilasOpenMP,1000,2,25,792420
mmFilasOpenMP,1000,2,26,762382
mmFilasOpenMP,1000,2,27,760271
mmFilasOpenMP,1000,2,28,736765
mmFilasOpenMP,1000,2,29,765497
mmFilasOpenMP,1000,2,30,764721
mmFilasOpenMP,1000,4,1,401571
mmFilasOpenMP,1000,4,2,397634
mmFilasOpenMP,1000,4,3,391583
mmFilasOpenMP,1000,4,4,389828
mmFilasOpenMP,1000,4,5,394161
mmFilasOpenMP,1000,4,6,398027
mmFilasOpenMP,1000,4,7,389557
mmFilasOpenMP,1000,4,8,391285
mmFilasOpenMP,1000,4,9,390958
mmFilasOpenMP,1000,4,10,410348
mmFilasOpenMP,1000,4,11,392538
mmFilasOpenMP,1000,4,12,389279
mmFilasOpenMP,1000,4,13,390121
mmFilasOpenMP,1000,4,14,390590
mmFilasOpenMP,1000,4,15,393328
mmFilasOpenMP,1000,4,16,398209
mmFilasOpenMP,1000,4,17,384863
mmFilasOpenMP,1000,4,18,387379
mmFilasOpenMP,1000,4,19,390796
mmFilasOpenMP,1000,4,20,390972
mmFilasOpenMP,1000,4,21,390683
mmFilasOpenMP,1000,4,22,389021
mmFilasOpenMP,1000,4,23,390257
mmFilasOpenMP,1000,4,24,397776
mmFilasOpenMP,1000,4,25,392429
mmFilasOpenMP,1000,4,26,390558
mmFilasOpenMP,1000,4,27,409279
mmFilasOpenMP,1000,4,28,389772
mmFilasOpenMP,1000,4,29,386408
mmFilasOpenMP,1000,4,30,390534
mmFilasOpenMP,1000,8,1,396053
mmFilasOpenMP,1000,8,2,402166
mmFilasOpenMP,1000,8,3,388319
mmFilasOpenMP,1000,8,4,386042
mmFilasOpenMP,1000,8,5,363226
mmFilasOpenMP,1000,8,6,363850
mmFilasOpenMP,1000,8,7,385921
mmFilasOpenMP,1000,8,8,386634
mmFilasOpenMP,1000,8,9,387204
mmFilasOpenMP,1000,8,10,403059
mmFilasOpenMP,1000,8,11,389533
mmFilasOpenMP,1000,8,12,362655
mmFilasOpenMP,1000,8,13,362712
mmFilasOpenMP,1000,8,14,410309
mmFilasOpenMP,1000,8,15,345603
mmFilasOpenMP,1000,8,16,399807
mmFilasOpenMP,1000,8,17,389481
mmFilasOpenMP,1000,8,18,387772
mmFilasOpenMP,1000,8,19,387094
mmFilasOpenMP,1000,8,20,387781
mmFilasOpenMP,1000,8,21,398684
mmFilasOpenMP,1000,8,22,401321
mmFilasOpenMP,1000,8,23,366145
mmFilasOpenMP,1000,8,24,389910
mmFilasOpenMP,1000,8,25,390614
mmFilasOpenMP,1000,8,26,399099
mmFilasOpenMP,1000,8,27,386933
mmFilasOpenMP,1000,8,28,386270
mmFilasOpenMP,1000,8,29,384826
mmFilasOpenMP,1000,8,30,404872
mmFilasOpenMP,1000,12,1,391954
mmFilasOpenMP,1000,12,2,394330
mmFilasOpenMP,1000,12,3,390149
mmFilasOpenMP,1000,12,4,390589
mmFilasOpenMP,1000,12,5,402118
mmFilasOpenMP,1000,12,6,390920
mmFilasOpenMP,1000,12,7,360018
mmFilasOpenMP,1000,12,8,389457
mmFilasOpenMP,1000,12,9,388358
mmFilasOpenMP,1000,12,10,394812
mmFilasOpenMP,1000,12,11,393228
mmFilasOpenMP,1000,12,12,362334
mmFilasOpenMP,1000,12,13,366622
mmFilasOpenMP,1000,12,14,387982
mmFilasOpenMP,1000,12,15,359496
mmFilasOpenMP,1000,12,16,342689
mmFilasOpenMP,1000,12,17,391865
mmFilasOpenMP,1000,12,18,405192
mmFilasOpenMP,1000,12,19,390844
mmFilasOpenMP,1000,12,20,393163
mmFilasOpenMP,1000,12,21,395056
mmFilasOpenMP,1000,12,22,389223
mmFilasOpenMP,1000,12,23,387953
mmFilasOpenMP,1000,12,24,391788
mmFilasOpenMP,1000,12,25,391748
mmFilasOpenMP,1000,12,26,392041
mmFilasOpenMP,1000,12,27,392221
mmFilasOpenMP,1000,12,28,392140
mmFilasOpenMP,1000,12,29,389082
mmFilasOpenMP,1000,12,30,394956
mmFilasOpenMP,1000,16,1,385962
mmFilasOpenMP,1000,16,2,395497
mmFilasOpenMP,1000,16,3,361843
mmFilasOpenMP,1000,16,4,392500
mmFilasOpenMP,1000,16,5,389292
mmFilasOpenMP,1000,16,6,389920
mmFilasOpenMP,1000,16,7,388186
mmFilasOpenMP,1000,16,8,392915
mmFilasOpenMP,1000,16,9,389125
mmFilasOpenMP,1000,16,10,391472
mmFilasOpenMP,1000,16,11,390785
mmFilasOpenMP,1000,16,12,391405
mmFilasOpenMP,1000,16,13,389582
mmFilasOpenMP,1000,16,14,400999
mmFilasOpenMP,1000,16,15,388692
mmFilasOpenMP,1000,16,16,390572
mmFilasOpenMP,1000,16,17,387746
mmFilasOpenMP,1000,16,18,394321
mmFilasOpenMP,1000,16,19,391431
mmFilasOpenMP,1000,16,20,386513
mmFilasOpenMP,1000,16,21,395921
mmFilasOpenMP,1000,16,22,391210
mmFilasOpenMP,1000,16,23,390549
mmFilasOpenMP,1000,16,24,390489
mmFilasOpenMP,1000,16,25,359650
mmFilasOpenMP,1000,16,26,364893
mmFilasOpenMP,1000,16,27,385651
mmFilasOpenMP,1000,16,28,390326
mmFilasOpenMP,1000,16,29,389019
mmFilasOpenMP,1000,16,30,390960
mmFilasOpenMP,1500,1,1,5354639
mmFilasOpenMP,1500,1,2,5420439
mmFilasOpenMP,1500,1,3,5417939
mmFilasOpenMP,1500,1,4,5416415
mmFilasOpenMP,1500,1,5,5407122
mmFilasOpenMP,1500,1,6,4975892
mmFilasOpenMP,1500,1,7,5361329
mmFilasOpenMP,1500,1,8,5454046
mmFilasOpenMP,1500,1,9,5183092
mmFilasOpenMP,1500,1,10,5443573
mmFilasOpenMP,1500,1,11,5401506
mmFilasOpenMP,1500,1,12,5345044
mmFilasOpenMP,1500,1,13,5245863
mmFilasOpenMP,1500,1,14,5187847
mmFilasOpenMP,1500,1,15,5429132
mmFilasOpenMP,1500,1,16,4815158
mmFilasOpenMP,1500,1,17,5469801
mmFilasOpenMP,1500,1,18,5421467
mmFilasOpenMP,1500,1,19,5357446
mmFilasOpenMP,1500,1,20,4307154
mmFilasOpenMP,1500,1,21,5162984
mmFilasOpenMP,1500,1,22,5162315
mmFilasOpenMP,1500,1,23,4228045
mmFilasOpenMP,1500,1,24,5459256
mmFilasOpenMP,1500,1,25,5423878
mmFilasOpenMP,1500,1,26,5395929
mmFilasOpenMP,1500,1,27,5402937
mmFilasOpenMP,1500,1,28,5402850
mmFilasOpenMP,1500,1,29,5203732
mmFilasOpenMP,1500,1,30,4953425
mmFilasOpenMP,1500,2,1,2702486
mmFilasOpenMP,1500,2,2,2675783
mmFilasOpenMP,1500,2,3,2675831
mmFilasOpenMP,1500,2,4,2683684
mmFilasOpenMP,1500,2,5,2692920
mmFilasOpenMP,1500,2,6,2675161
mmFilasOpenMP,1500,2,7,2672243
mmFilasOpenMP,1500,2,8,2685562
mmFilasOpenMP,1500,2,9,2682484
mmFilasOpenMP,1500,2,10,2654174
mmFilasOpenMP,1500,2,11,2729365
mmFilasOpenMP,1500,2,12,2682664
mmFilasOpenMP,1500,2,13,2673760
mmFilasOpenMP,1500,2,14,2676678
mmFilasOpenMP,1500,2,15,2677652
mmFilasOpenMP,1500,2,16,2680817
mmFilasOpenMP,1500,2,17,2690817
mmFilasOpenMP,1500,2,18,2673248
mmFilasOpenMP,1500,2,19,2679339
mmFilasOpenMP,1500,2,20,2633358
mmFilasOpenMP,1500,2,21,2674531
mmFilasOpenMP,1500,2,22,2685222
mmFilasOpenMP,1500,2,23,2686469
